name,accords,reivew
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","I hadn't smelled this in ages and got an itch to revisit it. Unfortunately, the shipping box was damaged and the perfume leaked. Wow, the box was aromatic. We're having some renovations at our house, and the construction crew all recognized it. And everyone remembered how much they liked it.

It's not the most complex thing going, but ckone is a great summer freshy."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","CK One opens up with citrus, then dries down to a musky and green scent. The only downside is it is a little bit synthetic. I would recommend this fragrance for teenagers/young adults who want to start a fragrance collection. Cheap, versatile, and everybody will love it.

Scent: 7.5/10
Longevity: 7/10
Versatility: 8/10
Value: 9/10"
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Very safe and very minimalistic in its citrusy and clean tones. Not a favourite, too bland. Very groundbreaking though as many followed the trend of similar scents."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","You can't really say anything bad about this. It's fresh, zingy and very citrus without smelling like Lemon Pledge.

I'd say it's unisex, but leaning more on the masculine side potentially.

It's summer in a bottle and a staple in my collection.

Wouldn't use for an evening or a night out, unless I'm backpacking and haven't brought anything more expensive for the fear of losing it, having it stolen or damaged.

Wouldn't buy it as a gift either.

Can't go wrong! A safe blind-purchase."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Smells like green soap. I compared it to Acqua di Gio,as they have the same parfumer. AdG smells a lot better and also have better longevity. As for unisex it definately is,smells quite feminine also."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']",Clean and fresh. I wasn't a teen yet in the 90s but this scent worked for me in '16-17 and will continue to work for a lot of people until the end of time. Of course there's nothing new to it anymore. I just wish they make it last a lot longer even if it's too late
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","I remember when this fragrance launched. My local mall distributed 3mL sample vials in a brushed metal packaging. I remember smelling it and really liking it. I never got around to getting my own bottle in the 90's because my best friend at the time thought it reeked and preferred Calvin Klein's Escape. Of course, my friend's opinions were always way more important back then!

I scored a free bottle in 2010, and I've worn it on and off since then. The smell of CKone is a very distinct one, but it's not one that I want to smell of anymore. I wish I had enjoyed it back in the 90's and left it there. I still think it's a pleasant smell, but it's a little too ""cold"" and sharp for my personal tastes. I think I'll use it up as a room spray."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Calvin Klein CK One Unisex EDT opens with a moderate projection of mostly citrus and green accords. The opening is soft, unisex, fresh, common, and OK. The sharpness of the citrus notes is noticeable but short-lived, the fragrance develops a soft musky and powdery note, resulting from the musk, violet, and amber. The green notes are soft but noticeable, a fresh, grassy, greenery note. The musky note grows as time passes, the floral notes also become noticeable and the resulting scent leans to white florals creating a slight feminine touch. The fragrance contains several other notes, but they are not prominent, they come up as a faint fruity, spicy, and woody touch. The fragrance has one noticeable opening to dry-down change, the citrus notes dominate the opening and are very sharp, but that changes quickly, these citrus notes get enveloped by a powdery, musky, and projecting accord, simultaneously, the floral notes come up and become noticeable and the initial moderate projection takes one step down to low. Once Calvin Klein CK One Unisex EDT has reached its full dry-down, it can be summarized as a soft projection, slightly sweet, musky powdery, green, citrus, and white floral fragrance with woody accords. The fragrance feels airy, breezy, casual, delicate, diluted, diurnal, dry, elegant, faint, feminine, floral, fresh, green, light, modern, musky, short-lived, slightly sour, sporty, unisex, white, and pleasant.

BATCH REVIEWED: #9099.
WOW RATING: 5/10. A basic, faint, fresh, powdery, musky, white floral, and citrusy fragrance.
DISLIKE RATING: 3/10. The powdery musk and white floral notes are prominent.
UNIQUENESS: 3/10. The notes and resulting scent are common.
MASS APPEAL: 9/10. This is a fragrance that most people will enjoy.
PROJECTION: 2/10. Low, under 2 feet around the wearer.
SILLAGE: 2/10. Low, under 2 feet behind the wearer.
APPLICATION: 8 atomizations.
LONGEVITY: 3/10. Low, less than 3 hours, it recedes to a personal space fragrance very quickly.
SEASONS: Spring, summer.
OCCASIONS: Formal events, outdoor gatherings, gym, office, business, casual, holidays, vacations, romantic, dating, clubbing. This is an office-friendly fragrance.
VERSATILITY: 6/10. A short-lived, faint, but versatile fragrance for warm weather.
GENDER: Advertised for men, the white floral notes, and the lack of any masculine notes (tobacco, spices, dark woods, etc.), create a unisex fragrance slightly tilted to the feminine side.
AGES: Any.
RECOMMENDATION: Calvin Klein CK One Unisex EDT is a very affordable fragrance, versatile but nothing groundbreaking. It is a nice-to-have, but not a must-have.
BLIND-BUY: No, the powdery musk and white florals create a slight tilt to the feminine side. Sample it first.
SIMILAR: These are examples of fragrances in the same genre. Acqua Di Parma Colonia Essenza is a slightly animalic, white floral, with green and citrus fragrance; Chanel Chance is powdery, is a pleasant white musk, slightly sweet amber, and white floral fragrance; Ferrari Radiant Bergamot Men EDT is a very faint, citrus musky fragrance; Tom Ford Neroli Portofino is a white floral and musk fragrance, its performance is not the best; Calvin Klein CK One Unisex EDT is a soft fragrance, slightly sweet, musky powdery, green, citrus, and white floral.
SUMMARY: A soft projection, slightly sweet, musky powdery, green, citrus, and white floral fragrance with woody accords. The fragrance feels airy, breezy, casual, delicate, diluted, diurnal, dry, elegant, faint, feminine, floral, fresh, green, light, modern, musky, short-lived, slightly sour, sporty, unisex, white, and pleasant."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']",CK One is a good bathroom freshener OmegaLUL
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']",2020 and hands down in that no other fragrance tackles lemon quite like CK One.. everyone else’s lemon comes across like wood cleaners..
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']",It is no longer a smell as before. as if something has changed in content
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Very 90s. Like, Leonardo and Claire Danes probably wore this in the 1996 Romeo & Juliet. It's that 90s. If you were around back then you likely remember the marketing. As a result it's very familiar to a lot of people now.

It's a ""fresh"" fragrance. I get equal parts ""citrus-y,"" equal party ""flower-y."" Consistent with the unisex designation, it gives me an androgynous vibe. On me it dries down more or less as it goes on, stays fruity/floral throughout.

Silliage is fair. Longevity is moderate. My skin absorbs colognes pretty fast. I'd say with this one I get 5-5.5 hours max, usually more like 4+. I spray it pretty liberally, 5-8 sprays, and still that's all I get.

I rarely if ever get comments on this one way or another. Maybe because it's so ubiquitous and generic now. Given what 80s scents were like, I can see how it was a shift in the 90s, but now seems run of the mill. Good for warmer weather in spring-summer.

I never go wrong wearing this as a 30s male. It's inoffensive and doesn't stand out, leaves you smelling fresh. But I don't get many compliments on it either."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Way too floral and feminine for my taste.
Overall a pleasant scent, but this has been copied so so so much that everyone has some kind of memory associated with this type of scent.

Smells nothing like Chrome or Paco.

Performance is dismal.

There are better scents even from CK right about now. No need to get this in my mind.

It is a bit dated for sure."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","This has a light citrusy smell, which kind of reminds me of the fresh soapy smell after a shower. It's not a bad scent but I wouldn't recommend this one as the smell is very faint, doesn't project, and doesn't last long."
CK One Calvin Klein (unisex) ~ 1994,"['citrus', 'green', 'woody', 'powdery', 'aromatic', 'fresh', 'white floral', 'fresh spicy', 'musky', 'floral']","Longevity 7/10
Sillage 7/10
Projection 7/10
Performance 7/10
Price 10/10"
